team_id,account_id,country_code,fantasy_role,full_history_time,is_pro,last_login,last_match_time,loccountrycode,is_locked,locked_until,name,team_name,team_last_match_time,losses,rating,wins,team_games_played,team_wins,is_current_team_member,mmr_estimate
6265062,326327879,kz,2,2019-02-06T21:50:07.218Z,True,2019-05-25T14:45:22.984Z,2019-07-20T16:11:48.000Z,KZ,True,,XSvamp1Re,Se7en Esports,1563557363.0,14.0,1133.22,26.0,39.0,25.0,True,6580
3410884,326562941,ro,1,2019-04-22T01:29:39.690Z,True,2017-01-19T14:02:05.253Z,2019-07-20T16:24:05.000Z,BS,False,,MAXBET,butelie boosting services,,,,,,,,5997
0,328056842,,0,,True,,2019-07-20T15:31:31.000Z,,False,,#九,,,,,,,,,5761
5231224,331999484,id,1,2019-05-14T01:54:08.600Z,True,,2019-07-20T15:52:15.000Z,ID,True,,♥RusmαÑ -奎因?,Rex Regum Qeon,1548488437.0,25.0,1122.61,33.0,85.0,51.0,True,6565
0,332410979,by,2,2018-05-02T08:24:37.001Z,True,2018-02-27T15:00:22.742Z,2019-04-23T20:18:13.000Z,BY,False,,Funsterrr,,,,,,,,,5264
2006913,337493609,,1,,True,,2019-07-09T05:14:15.000Z,,True,,Gurin,Vega Squadron,1562765894.0,471.0,1228.83,545.0,7.0,2.0,True,5997
3586078,337575662,ph,1,2017-04-19T04:08:10.288Z,True,2017-04-19T04:06:15.947Z,2019-07-19T04:42:30.000Z,UM,True,,Mcy,Geek Fam,,,,,,,,6034
0,339256210,ph,1,,True,2017-01-06T08:26:20.773Z,2019-07-17T16:51:37.000Z,PH,False,,Alexandria!!!!!!,Pason & Friends,,,,,,,,5656
1520578,342340720,,1,2019-03-17T07:39:12.670Z,True,,2019-07-14T11:36:11.000Z,CN,True,,123,CDEC ,1563104171.0,417.0,1321.72,474.0,155.0,78.0,True,7324
0,343055485,us,1,,True,,2019-07-16T22:14:31.000Z,PE,False,,suzune,,,,,,,,,5149
0,344861218,,2,2018-10-14T22:51:00.097Z,True,2018-10-14T22:17:12.826Z,2019-07-19T17:33:05.000Z,,True,,HappyDyurara,,,,,,,,,6804
3586078,345803031,ph,2,2017-10-22T01:01:37.024Z,True,,2019-06-09T07:16:55.000Z,PH,True,,PlayHard-,Geek Fam,,,,,,,,6987
6658434,348703642,kz,2,2018-10-29T09:22:48.693Z,True,2018-10-29T09:21:42.214Z,2019-07-18T17:49:10.000Z,US,True,,^_x,CyberDogs,1563472150.0,8.0,1085.69,16.0,27.0,19.0,True,6500
7267890,349282655,us,2,2019-06-07T22:12:09.736Z,True,2019-06-12T23:41:10.559Z,2019-07-20T03:19:30.000Z,US,True,,TheDragonFaran,Valve wont let me remove team tags thanks valve,,,,,,,,5164
7079109,349310876,pe,2,2017-02-25T06:10:51.045Z,True,2018-12-03T19:43:16.631Z,2019-07-14T20:18:11.000Z,YE,True,,MoOz,beastcoast,1563135491.0,26.0,1065.04,15.0,13.0,7.0,True,7197
0,349719643,,1,2018-12-14T18:24:21.538Z,True,,2019-07-06T15:53:36.000Z,VN,False,,Coastal,,,,,,,,,5569
5055770,352545711,,0,,True,,2019-07-09T21:32:50.000Z,PE,True,,DarkMago♥,Gorillaz-Pride,1562624834.0,82.0,1071.51,90.0,7.0,2.0,True,5283
6849739,352623024,bo,1,,True,,2019-07-20T08:03:38.000Z,,True,,Oscar,Ωmega Gaming,,,,,,,,6458
6658434,354185791,kz,1,,True,2018-02-22T08:15:53.699Z,2019-07-19T14:42:49.000Z,CO,True,,asd,CyberDogs,1563472150.0,8.0,1085.69,16.0,27.0,19.0,True,6098
7098928,355168766,ph,1,2019-07-19T20:55:04.128Z,True,2019-02-06T16:29:06.033Z,2019-07-20T12:44:36.000Z,US,True,,Natsumi-,Adroit,1563626676.0,37.0,1101.6,45.0,83.0,46.0,True,5986
3265632,359068880,id,1,2018-08-31T06:23:03.590Z,True,,2019-07-20T12:15:48.000Z,GR,True,,Ifr1t!,PG.Barracx,1563624948.0,51.0,1089.68,68.0,112.0,65.0,True,6720
3884692,359753316,,0,2019-03-10T02:46:54.737Z,True,2019-06-06T00:45:43.385Z,2019-07-05T22:27:27.000Z,,True,,Deanocide,Kaolin Monks,,,,,,,,5683
6265062,360647761,,1,,True,2017-10-02T17:37:14.206Z,2019-02-25T15:55:09.000Z,BE,True,,Harry Poter,Se7en Esports,1563557363.0,14.0,1133.22,26.0,13.0,9.0,True,5877
1951061,360912188,,0,,True,,2019-04-04T11:17:02.000Z,,True,,yuejiang,Newbee.Young,1555659408.0,277.0,1178.07,318.0,8.0,3.0,True,6426
6980350,362617519,ca,1,2019-04-15T14:40:46.845Z,True,,2019-07-20T13:03:37.000Z,US,True,,zatugod,sub2kong,,,,,,,,5839
2833354,363724571,,0,2018-10-25T16:18:48.208Z,True,2019-06-06T03:40:28.233Z,2019-07-20T15:37:18.000Z,MY,True,,X1aOyU,Vici Gaming Potential,1563601836.0,87.0,1193.0,92.0,14.0,10.0,True,6395
6462854,363871826,,1,2019-05-27T05:52:16.118Z,True,,2019-07-19T17:33:05.000Z,BY,True,,Kazl,Pavaga Junior,1563557585.0,18.0,1088.54,19.0,39.0,20.0,True,6882
3349045,369751488,,0,,True,,2019-07-10T18:10:28.000Z,,False,,Speed,Σ(っ°Д°;)っ,1523426456.0,107.0,1137.7,84.0,107.0,55.0,True,4312
5055770,370141815,,0,2019-05-04T22:32:52.513Z,True,,2019-07-20T03:46:34.000Z,US,False,,TSman,Gorillaz-Pride,1562624834.0,82.0,1071.51,90.0,45.0,22.0,True,3775
6207053,370177319,ph,2,,True,,2019-07-20T13:42:52.000Z,IL,True,,hPL,NCGC,,,,,,,,5818
5067297,371082984,ch,2,,True,,2018-04-12T20:09:40.000Z,RU,False,,         ,Team Mid,,,,,,,,4446
5866960,371759313,,2,2018-04-26T09:20:46.762Z,True,2019-01-14T01:24:36.763Z,2019-07-19T08:52:48.000Z,US,True,,dot,IG.X,,,,,,,,5656
0,372595310,,0,,True,,2019-06-17T10:14:28.000Z,,False,,   :)           ,   ,,,,,,,,6688
7225724,375507918,th,1,2019-03-06T10:04:20.653Z,True,2019-06-05T09:41:36.946Z,2019-07-20T16:14:33.000Z,RU,True,,23savage,Team Jinesbrus,1562758588.0,7.0,1123.51,12.0,19.0,12.0,True,6203
4,376376587,cn,1,2018-11-10T20:39:34.696Z,True,,2019-07-11T08:18:45.000Z,,True,,eGo,EHOME,1563085743.0,458.0,1265.22,584.0,138.0,84.0,True,6295
7035716,378786336,bo,2,,True,,2019-07-16T01:26:34.000Z,BO,True,,Slash,D2L Young,,,,,,,,5103
0,380320771,,0,,True,,2019-03-18T22:30:28.000Z,,False,,鲜衣少年,Dawn Gaming,,,,,,,,5012
4817649,381253334,vn,2,,True,,2019-07-19T16:03:12.000Z,VN,True,,Magical,496 Gaming,,,,,,,,5786
6143582,382225911,,0,,True,,2019-06-05T14:36:19.000Z,,True,,a,Vampire Gaming,,,,,,,,6365
5327206,385750274,pe,4,2017-11-21T06:49:06.669Z,True,,2019-07-15T14:37:14.000Z,CA,True,,J E I M A R I ,Thunder Predator,1558738026.0,61.0,1092.19,76.0,72.0,40.0,True,6335
0,386545209,,2,2017-12-22T17:15:44.153Z,True,,2018-08-12T22:19:44.000Z,US,False,,i like sushi,,,,,,,,,5753
6980592,387748352,ru,2,2018-08-15T12:07:22.157Z,True,2018-08-15T12:05:40.192Z,2019-07-15T03:13:26.000Z,RU,True,,broxy,No Creativity,,,,,,,,6156
3785359,389033587,id,1,2019-07-06T01:36:04.401Z,True,,2019-07-16T13:02:54.000Z,,True,,Fervian,BOOM ID,1562569958.0,99.0,1102.34,126.0,255.0,142.0,True,7364
7215077,390217220,kg,1,2017-10-08T14:37:10.822Z,True,,2019-07-19T00:48:58.000Z,JP,True,,stormcat,ASD123,,,,,,,,6169
6465093,394879200,,2,,True,,2019-07-19T23:17:59.000Z,,True,,yoona,ForTheDream,1561280615.0,50.0,1149.04,59.0,42.0,25.0,True,5992
2626685,397462905,cn,2,,True,,2019-07-20T16:35:42.000Z,,True,,Dark,KEEN GAMING,1559228882.0,277.0,1214.21,320.0,473.0,258.0,True,5414
6516915,399885807,,4,,True,2017-11-09T19:06:20.893Z,2019-07-20T15:50:54.000Z,,True,,blessing,Newbee.Buff,,,,,,,,6041
6207053,401653350,,1,,True,,2019-07-20T10:23:10.000Z,PH,True,,Young God,NCGC,,,,,,,,5773
111474,401792574,no,2,2019-03-29T02:06:35.871Z,True,2017-10-31T05:53:29.049Z,2019-06-29T13:54:08.000Z,NO,True,,Taiga,Alliance,1561816448.0,666.0,1355.59,883.0,299.0,152.0,True,7576
7234152,402103349,,0,,True,,2019-07-20T05:01:50.000Z,,False,,上去,WANDAAAAAAAAAA,,,,,,,,5581
4983405,405535223,id,0,2017-03-08T13:59:58.046Z,True,,2018-11-13T18:31:06.000Z,ID,False,,akoadalahako,BCS Gaming,,,,,,,,6186
7253059,407321629,pe,1,2019-04-13T17:33:21.859Z,True,,2019-07-10T00:23:32.000Z,GB,True,,Frank-, ,,,,,,,,6754
0,410485012,,0,2019-01-25T22:58:47.822Z,True,2018-06-14T00:05:40.662Z,2019-07-20T16:15:04.000Z,,True,,Godness,,,,,,,,,5685
6908054,412413765,ua,1,2018-05-04T03:59:36.817Z,True,2019-02-10T03:56:23.067Z,2019-07-20T16:08:15.000Z,UA,True,,StoneBank**,MT Gaming,1558886288.0,1.0,1136.56,11.0,7.0,5.0,True,6212
543897,412753955,bg,1,2017-12-16T15:24:02.152Z,True,2018-01-25T12:29:50.867Z,2019-07-20T12:15:52.000Z,,True,,Nikobaby竜の道,Mineski,1562758588.0,493.0,1222.11,577.0,17.0,11.0,True,6500
5892936,412758827,mx,4,2019-01-30T20:11:30.649Z,True,2018-09-03T21:33:42.193Z,2019-07-20T06:46:23.000Z,,True,,esk,Team Xolotl,,,,,,,,6077
0,425075046,br,2,2018-11-22T17:59:32.076Z,True,2018-11-22T17:58:42.569Z,2019-07-19T16:07:25.000Z,JP,False,,@iSonic,Foxe,,,,,,,,4965
2581813,426764440,,2,2017-09-12T07:13:46.327Z,True,,2019-07-20T09:55:04.000Z,,True,,yaha,Execration.安博电竞,,,,,,,,6347
0,433962427,,0,,True,,2019-02-25T21:31:30.000Z,ID,True,,S-TryhardPingwin,,,,,,,,,4862
0,447402880,,0,,True,,2018-07-26T08:29:34.000Z,,False,,ShinymF,,,,,,,,,5884
7059982,468599935,cn,4,2019-07-09T12:16:17.444Z,True,,2019-07-12T07:12:12.000Z,,True,,ASD,Team Sirius,1562915532.0,23.0,1164.73,19.0,43.0,19.0,True,7582
6615678,470392491,cn,1,,True,,2019-07-20T16:31:59.000Z,CN,True,,Meliodas,Room310,1552056602.0,21.0,1139.05,36.0,67.0,45.0,True,6140
2006913,480412663,,4,,True,2019-04-03T17:54:59.323Z,2019-07-20T16:06:10.000Z,AF,True,,gpk,Vega Squadron,1562765894.0,471.0,1228.83,545.0,31.0,21.0,True,6451
6658167,486157553,,1,2017-12-22T23:17:42.422Z,True,,2019-02-02T23:40:00.000Z,,True,,█ █ █,Jesus e amigos,,,,,,,,6815
6658434,840005878,kz,1,2019-07-16T21:33:25.871Z,True,2018-06-14T11:14:08.614Z,2019-07-11T16:00:49.000Z,GB,True,,b4x4zZz,CyberDogs,1563472150.0,8.0,1085.69,16.0,23.0,17.0,True,5015
0,841756969,,0,2019-05-19T01:44:08.483Z,True,,2019-06-30T10:39:12.000Z,,False,,Adamsson,,,,,,,,,4570
0,847621405,us,3,,True,2019-04-20T05:09:40.790Z,2019-07-20T15:11:39.000Z,ZA,True,,CLQ,,,,,,,,,3081
6270648,849271412,,0,2019-04-25T03:25:08.425Z,True,2019-06-02T00:22:11.894Z,2019-07-16T19:49:05.000Z,US,True,,Lorelei,Zugzwang,,,,,,,,4062
6953335,869108920,,0,,True,2019-06-06T21:03:42.607Z,2019-07-19T01:00:29.000Z,,True,,Roflex,Vega Academy,,,,,,,,5427
6462854,876110702,,4,,True,2018-09-13T22:15:43.146Z,2019-07-19T17:33:05.000Z,BY,True,,Ergon,Pavaga Junior,1563557585.0,18.0,1088.54,19.0,39.0,20.0,True,6930
7247949,893135754,mk,1,,True,,2019-07-12T14:48:49.000Z,MK,True,,zipzap,six eight two,,,,,,,,7338
